"date","federal_state","company","arrivals","nights"
"1993-03","W96-4",70,19,96
"1993-03","W96-4",60,3110,21230
"1993-03","W96-5",83,4297,25087
"1993-03","W96-5",72,2280,26428
"1993-03","W96-6",72,2166,20002
"1993-03","W96-6",999,77,116
"1993-03","W96-7",2,142682,948425
"1993-03","W96-8",70,3470,25003
"1993-04","W96-1",1,5912,19603
"1993-04","W96-1",3,4562,14902
"1993-04","W96-1",72,617,10723
"1993-04","W96-1",999,240,3533
"1993-04","W96-3",75,106,222
"1993-04","W96-4",1,30500,74679
"1993-04","W96-6",70,2000,7898
"1993-04","W96-6",72,2347,18503
"1993-04","W96-6",998,225,1526
"1993-04","W96-6",999,267,844
"1993-04","W96-8",1,23575,102301
"1993-04","W96-9",3,25003,63843
"1993-04","W96-9",60,28,153
"1993-05","W96-3",3,37079,108399
"1993-05","W96-5",83,820,5041
"1993-05","W96-5",85,8422,58108
"1993-05","W96-6",81,4628,14148
"1993-05","W96-6",73,2742,13254
"1993-05","W96-6",60,11105,53059
"1993-05","W96-7",999,456,3378
"1993-05","W96-8",84,4706,18248
"1993-06","W96-1",61,2918,13111
"1993-06","W96-3",3,38564,119731
"1993-06","W96-5",999,5620,22630
"1993-06","W96-6",61,8175,50855
"1993-06","W96-7",999,129,2719
"1993-06","W96-8",1,25159,85613
"1993-06","W96-8",61,1336,7430
"1993-06","W96-9",60,50,172
"1993-07","W96-4",73,5854,50891
"1993-07","W96-4",83,6116,7758
"1993-07","W96-4",999,281,2012
"1993-07","W96-6",70,17252,72131
"1993-07","W96-6",72,3253,30619
"1993-07","W96-7",60,108002,779171
"1993-08","W96-1",70,25337,129266
"1993-08","W96-1",999,300,600
"1993-08","W96-3",84,5482,32313
"1993-08","W96-4",83,8195,10699
"1993-08","W96-6",81,3673,22780
"1993-08","W96-6",72,3334,33101
"1993-08","W96-8",72,125,1382
"1993-08","W96-8",999,3468,10171
"1993-08","W96-9",81,13227,31677
"1993-09","W96-1",2,9462,39414
"1993-09","W96-1",72,925,17818
"1993-09","W96-4",73,2966,25477
"1993-09","W96-4",84,5985,25878
"1993-09","W96-5",70,8568,49488
"1993-09","W96-5",998,1926,7450
"1993-09","W96-8",70,4838,25206
"1993-09","W96-8",83,529,603
"1993-09","W96-8",60,12644,93338
"1993-09","W96-8",61,1531,10687
"1993-10","W96-2",61,1150,6936
"1993-10","W96-3",70,2171,7354
"1993-10","W96-3",71,958,24402
"1993-10","W96-3",999,641,3300
"1993-10","W96-4",71,2291,50971
"1993-10","W96-5",71,1912,32686
"1993-10","W96-6",75,220,7041
"1993-10","W96-6",998,842,2276
"1993-10","W96-7",2,106742,341044
"1993-10","W96-8",85,8039,44552
"1993-11","W96-1",81,223,482
"1993-11","W96-1",71,375,8309
"1993-11","W96-1",999,275,5760
"1993-11","W96-2",1,12290,30714
"1993-11","W96-2",73,240,655
"1993-11","W96-3",1,34078,91948
"1993-11","W96-3",85,170,1374
"1993-11","W96-3",999,359,3457
"1993-11","W96-4",1,27389,56402
"1993-11","W96-4",3,12225,39475
"1993-11","W96-5",83,401,1955
"1993-11","W96-5",75,249,4815
"1993-11","W96-6",1,29193,78182
"1993-11","W96-6",999,320,1541
"1993-11","W96-7",60,13513,49430
"1993-11","W96-8",2,7679,15119
"1993-11","W96-8",85,2299,10755
"1993-12","W96-4",73,1400,6317
"1993-12","W96-6",998,165,254
"1993-12","W96-7",61,22971,117535
"1993-12","W96-7",999,1087,5850
"1993-12","W96-8",3,18581,96548
"1993-12","W96-9",3,14314,35288
"1994-01","W96-3",61,1460,5821
"1994-01","W96-4",83,934,10123
"1994-01","W96-6",75,257,6915
"1994-01","W96-8",2,43283,226994
"1994-01","W96-8",72,28,194
"1994-02","W96-1",998,12,19
"1994-02","W96-2",73,1306,8873
"1994-02","W96-5",3,86268,503295
"1994-02","W96-6",84,5115,20209
"1994-02","W96-6",72,2524,19149
"1994-02","W96-7",73,6773,40410
"1994-02","W96-7",85,134064,979209
"1994-02","W96-8",72,92,346
"1994-02","W96-9",2,23241,58176
"1994-03","W96-1",85,73,630
"1994-03","W96-2",1,35126,200336
"1994-03","W96-2",71,781,14066
"1994-03","W96-3",73,656,3123
"1994-03","W96-4",73,3522,15666
"1994-03","W96-4",60,3454,22230
"1994-03","W96-4",72,1953,20729
"1994-04","W96-1",72,637,8112
"1994-04","W96-1",85,196,1258
"1994-04","W96-3",70,1955,7508
"1994-04","W96-3",61,1417,6411
"1994-04","W96-4",2,27459,77726
"1994-04","W96-5",2,45992,178350
"1994-04","W96-5",73,10099,72537
"1994-04","W96-5",83,1482,6314
"1994-04","W96-5",85,9665,90473
"1994-04","W96-6",81,1301,4944
"1994-04","W96-7",81,4217,11424
"1994-04","W96-7",85,25525,219056
"1994-04","W96-8",1,20257,84153
"1994-04","W96-8",3,12959,66069
"1994-05","W96-1",81,1887,6111
"1994-05","W96-2",999,7,95
"1994-05","W96-5",71,1872,32703
"1994-05","W96-6",3,23367,85469
"1994-05","W96-7",83,1536,3493
"1994-05","W96-7",84,3914,11100
"1994-05","W96-8",1,21040,62763
"1994-05","W96-8",83,157,446
"1994-06","W96-1",1,9062,33711
"1994-06","W96-2",3,38606,222675
"1994-06","W96-3",61,2436,13046
"1994-06","W96-4",999,1074,4470
"1994-06","W96-5",998,2054,6961
"1994-06","W96-7",2,149395,664556
"1994-06","W96-7",81,5967,12902
"1994-06","W96-8",73,2007,9529
"1994-07","W96-1",998,256,579
"1994-07","W96-3",2,55269,184313
"1994-07","W96-3",81,4342,18950
"1994-07","W96-4",75,507,11509
"1994-07","W96-6",71,880,21351
"1994-07","W96-6",85,11742,106370
"1994-07","W96-7",60,97882,709787
"1994-07","W96-9",60,99,326
"1994-08","W96-1",2,8931,45297
"1994-08","W96-1",70,23089,121262
"1994-08","W96-3",71,977,22025
"1994-08","W96-3",84,5891,36983
"1994-08","W96-6",998,226,1403
"1994-08","W96-7",1,189133,946729
"1994-09","W96-3",71,987,22743
"1994-09","W96-4",3,42647,174716
"1994-09","W96-4",60,10728,59925
"1994-09","W96-4",75,473,11550
"1994-09","W96-4",85,3827,37006
"1994-09","W96-5",75,105,3275
"1994-09","W96-6",1,43460,148110
"1994-09","W96-6",84,6017,21375
"1994-09","W96-8",3,22995,100374
"1994-09","W96-8",70,4757,26648
"1994-09","W96-9",81,9753,28433
"1994-10","W96-5",2,49547,161523
"1994-10","W96-5",70,2205,9305
"1994-10","W96-6",85,3441,24337
"1994-10","W96-7",2,104776,342009
"1994-10","W96-7",3,75748,288348
"1994-11","W96-1",999,53,211
"1994-11","W96-3",71,1112,24211
"1994-11","W96-3",61,811,4516
"1994-11","W96-4",3,11874,37164
"1994-11","W96-4",70,46,240
"1994-11","W96-5",84,1511,5797
"1994-11","W96-7",1,74678,212506
"1994-11","W96-7",3,38866,128330
"1994-11","W96-8",3,3768,9337
"1994-11","W96-8",73,1078,3964
"1994-11","W96-9",3,14619,40489
"1994-12","W96-1",998,81,120
"1994-12","W96-3",83,585,592
"1994-12","W96-3",999,248,808
"1994-12","W96-5",84,2996,12794
"1994-12","W96-5",61,13378,65882
"1994-12","W96-6",60,10564,52357
"1994-12","W96-7",60,66930,333715
"1995-01","W96-2",85,11573,105438
"1995-01","W96-3",73,278,970
"1995-01","W96-3",60,3713,17837
"1995-01","W96-3",72,3434,37102
"1995-01","W96-4",2,22601,80060
"1995-01","W96-4",3,18549,76042
"1995-01","W96-4",85,2248,16401
"1995-01","W96-6",81,2594,13393
"1995-01","W96-6",83,2898,10475
"1995-01","W96-6",72,1705,17322
"1995-01","W96-7",999,1336,7850
"1995-01","W96-8",84,4872,27081
"1995-02","W96-1",3,1032,2914
"1995-02","W96-2",999,753,12904
"1995-02","W96-3",2,19678,66233
"1995-02","W96-3",3,14978,53632
"1995-02","W96-3",71,933,21759
"1995-02","W96-3",84,3270,13926
"1995-02","W96-3",72,2900,36343
"1995-02","W96-4",2,24859,94109
"1995-02","W96-4",83,1794,7416
"1995-02","W96-5",61,29180,161193
"1995-02","W96-7",3,257310,1608022
"1995-02","W96-9",1,82917,190614
"1995-03","W96-1",84,224,1495
"1995-03","W96-4",83,1494,4652
"1995-03","W96-5",70,1299,11887
"1995-03","W96-5",83,2968,13791
"1995-03","W96-5",61,10643,72422
"1995-03","W96-5",85,32703,305758
"1995-03","W96-6",61,5182,30832
"1995-04","W96-2",84,1448,6542
"1995-04","W96-3",2,38741,110354
"1995-04","W96-3",60,6053,23385
"1995-04","W96-5",999,5012,37852
"1995-04","W96-7",83,5464,12170
"1995-04","W96-7",85,50619,374152
"1995-04","W96-8",85,16946,116005
"1995-04","W96-9",3,26050,68662
"1995-05","W96-1",85,1004,6692
"1995-05","W96-3",999,445,3208
"1995-05","W96-4",84,6381,17857
"1995-05","W96-4",61,3489,15482
"1995-05","W96-4",72,1751,19869
"1995-05","W96-7",73,2414,9696
"1995-05","W96-7",61,6884,35875
"1995-05","W96-8",84,3414,13040
"1995-06","W96-1",71,325,7803
"1995-06","W96-2",1,63600,349249
"1995-06","W96-3",60,13620,50630
"1995-06","W96-4",1,47176,118296
"1995-06","W96-5",83,1606,3226
"1995-06","W96-6",70,8722,37036
"1995-06","W96-6",72,1777,18825
"1995-06","W96-8",1,29650,97844
"1995-06","W96-8",73,2978,10175
"1995-06","W96-8",83,305,577
"1995-07","W96-1",1,9717,41450
"1995-07","W96-2",2,110349,756767
"1995-07","W96-4",71,3131,50843
"1995-07","W96-4",998,221,1473
"1995-07","W96-5",84,8145,65244
"1995-07","W96-7",72,943,7623
"1995-07","W96-8",2,34561,148144
"1995-07","W96-8",61,1986,13867
"1995-08","W96-2",61,16642,165198
"1995-08","W96-3",81,4722,23209
"1995-08","W96-5",1,126855,524470
"1995-08","W96-5",83,5590,14088
"1995-08","W96-5",998,1709,10799
"1995-08","W96-7",81,8155,25543
"1995-08","W96-8",3,28632,143004
"1995-08","W96-9",3,39318,109619
"1995-09","W96-1",2,8069,39820
"1995-09","W96-1",84,262,912
"1995-09","W96-2",73,1306,9725
"1995-09","W96-3",85,1339,7979
"1995-09","W96-5",61,8598,62253
"1995-09","W96-6",70,5296,28896
"1995-09","W96-6",84,6354,20843
"1995-09","W96-6",60,16187,96003
"1995-09","W96-6",999,1215,5744
"1995-09","W96-7",85,34738,327548
"1995-09","W96-7",998,651,3256
"1995-10","W96-1",73,94,134
"1995-10","W96-1",61,1291,4353
"1995-10","W96-1",85,385,2787
"1995-10","W96-2",998,40,58
"1995-10","W96-3",73,493,4204
"1995-10","W96-3",83,1851,1988
"1995-10","W96-3",84,2952,10753
"1995-10","W96-4",81,4584,11694
"1995-10","W96-4",83,1601,1764
"1995-10","W96-5",1,81212,233736
"1995-10","W96-6",75,259,6691
"1995-10","W96-7",84,3905,10921
"1995-10","W96-8",81,356,583
"1995-10","W96-8",73,2809,11427
"1995-11","W96-1",73,72,134
"1995-11","W96-1",84,312,1702
"1995-11","W96-1",60,794,2600
"1995-11","W96-5",71,1489,26563
"1995-11","W96-6",2,23858,59116
"1995-11","W96-6",73,319,2593
"1995-11","W96-6",72,851,7131
"1995-11","W96-7",61,2456,9503
"1995-12","W96-2",84,1280,5192
"1995-12","W96-3",3,12943,42629
"1995-12","W96-4",70,46,510
"1995-12","W96-5",3,47044,192101
"1995-12","W96-5",73,14322,74681
"1995-12","W96-7",70,11706,92824
"1995-12","W96-8",3,18442,87620
"1995-12","W96-8",81,271,897
"1996-01","W96-1",73,48,96
"1996-01","W96-3",84,2834,15123
"1996-01","W96-5",3,61620,353718
"1996-01","W96-5",73,42977,260012
"1996-01","W96-8",70,2951,24482
"1996-02","W96-1",61,65,179
"1996-02","W96-2",3,14529,78327
"1996-02","W96-2",60,4180,23779
"1996-02","W96-2",999,43,151
"1996-02","W96-3",61,1904,8499
"1996-02","W96-4",999,257,1205
"1996-02","W96-5",60,61417,372878
"1996-02","W96-6",81,3913,17440
"1996-02","W96-7",83,2900,9225
"1996-02","W96-7",999,6462,49216
"1996-02","W96-8",83,606,1126
"1996-02","W96-9",1,84992,194897
"1996-03","W96-1",2,2682,18759
"1996-03","W96-4",3,16109,57138
"1996-03","W96-4",999,237,1242
"1996-03","W96-7",61,22984,137651
"1996-04","W96-2",71,560,13065
"1996-04","W96-3",1,42334,116861
"1996-04","W96-3",3,16217,46937
"1996-04","W96-3",60,5717,19873
"1996-04","W96-4",999,185,1089
"1996-04","W96-5",75,285,6826
"1996-04","W96-6",60,7378,35888
"1996-04","W96-7",84,3348,19330
"1996-04","W96-8",3,13333,74424
"1996-04","W96-8",83,520,1020
"1996-04","W96-9",1,150357,380735
"1996-05","W96-1",3,11729,42587
"1996-05","W96-1",999,79,232
"1996-05","W96-2",998,42,144
"1996-05","W96-3",999,740,10201
"1996-05","W96-4",998,51,197
"1996-05","W96-5",3,28073,94256
"1996-05","W96-5",73,7640,34928
"1996-05","W96-6",70,7216,30606
"1996-05","W96-6",60,11346,48909
"1996-05","W96-6",85,4150,25155
"1996-05","W96-7",70,12250,43946
"1996-05","W96-7",73,2284,8554
"1996-05","W96-7",83,1010,3584
"1996-05","W96-8",85,7184,38166
"1996-05","W96-9",3,26369,71117
"1996-06","W96-4",75,575,11715
"1996-06","W96-5",73,14189,65288
"1996-06","W96-5",71,1850,24660
"1996-06","W96-5",85,16949,120550
"1996-06","W96-5",999,2148,11787
"1996-06","W96-6",2,54605,223195
"1996-06","W96-8",60,7994,42035
"1996-07","W96-1",1,12046,49358
"1996-07","W96-1",60,5706,27260
"1996-07","W96-2",60,37495,287477
"1996-07","W96-2",85,55006,590499
"1996-07","W96-4",3,52303,239977
"1996-07","W96-4",60,20352,118246
"1996-07","W96-5",1,121634,483835
"1996-07","W96-5",70,37958,134187
"1996-07","W96-5",998,1546,9983
"1996-07","W96-6",2,61928,306230
"1996-07","W96-7",81,8876,27518
"1996-07","W96-7",73,4108,43245
"1996-07","W96-7",71,40,1200
"1996-07","W96-8",84,5133,28187
"1996-07","W96-8",60,13335,87871
"1996-08","W96-2",72,2426,26370
"1996-08","W96-3",999,991,11817
"1996-08","W96-4",85,9898,91585
"1996-08","W96-5",2,132918,657649
"1996-08","W96-5",70,35766,125172
"1996-08","W96-6",81,5007,26639
"1996-08","W96-6",83,16307,23085
"1996-08","W96-8",73,2624,25377
"1996-08","W96-9",81,15659,34014
"1996-09","W96-2",73,1342,8643
"1996-09","W96-3",3,27339,79421
"1996-09","W96-3",83,829,886
"1996-09","W96-3",61,2709,14279
"1996-09","W96-5",60,16211,110884
"1996-09","W96-6",73,1843,7855
"1996-09","W96-7",2,161426,709132
"1996-09","W96-8",70,3261,20086
"1996-10","W96-2",70,1274,7388
"1996-10","W96-2",73,487,3004
"1996-10","W96-3",999,270,2323
"1996-10","W96-4",60,3265,17985
"1996-10","W96-5",998,287,1666
"1996-10","W96-7",3,75575,279466
"1996-10","W96-8",72,352,2292
"1996-11","W96-2",70,110,653
"1996-11","W96-2",71,628,10174
"1996-11","W96-2",85,689,4453
"1996-11","W96-3",1,38999,96028
"1996-11","W96-4",72,817,11149
"1996-11","W96-5",3,10544,25716
"1996-11","W96-6",83,1774,2408
"1996-11","W96-6",75,180,4213
"1996-11","W96-7",73,753,2393
"1996-11","W96-9",70,371,961
"1996-12","W96-4",81,2130,5305
"1996-12","W96-4",71,517,14918
"1996-12","W96-4",75,287,7431
"1996-12","W96-7",81,2667,9998
"1996-12","W96-8",998,41,320
"1997-01","W96-1",84,96,290
"1997-01","W96-2",1,41803,252439
"1997-01","W96-2",73,1302,8321
"1997-01","W96-4",61,1459,8905
"1997-01","W96-4",85,1643,13907
"1997-01","W96-6",84,3673,14805
"1997-01","W96-6",75,189,3615
"1997-01","W96-9",3,9099,21106
"1997-01","W96-9",81,6656,14305
"1997-01","W96-9",60,73,350
"1997-02","W96-1",85,78,437
"1997-02","W96-1",998,43,179
"1997-02","W96-1",999,3,3
"1997-02","W96-3",61,1572,6516
"1997-02","W96-5",83,3022,14643
"1997-02","W96-6",1,39169,140802
"1997-02","W96-6",70,833,4279
"1997-02","W96-8",72,420,1720
"1997-03","W96-1",85,128,501
"1997-03","W96-2",3,11842,58077
"1997-03","W96-2",60,3114,16613
"1997-03","W96-3",3,12735,44612
"1997-03","W96-3",71,1427,28362
"1997-03","W96-3",999,328,2161
"1997-03","W96-5",81,9428,32783
"1997-03","W96-5",998,22092,129472
"1997-03","W96-5",999,9527,55455
"1997-03","W96-6",83,2668,9881
"1997-03","W96-7",72,1043,8676
"1997-03","W96-9",3,13875,36291
"1997-04","W96-1",85,183,1101
"1997-04","W96-3",70,1070,3388
"1997-04","W96-3",71,1461,29648
"1997-04","W96-3",61,1100,4086
"1997-04","W96-4",73,2261,7541
"1997-04","W96-7",85,18153,207922
"1997-04","W96-8",999,52,675
"1997-05","W96-1",81,1230,4597
"1997-05","W96-5",72,1466,17784
"1997-05","W96-7",61,8876,41149
"1997-05","W96-8",81,2012,3411
"1997-06","W96-2",73,1660,7990
"1997-06","W96-3",83,2698,2740
"1997-06","W96-4",81,10090,25673
"1997-06","W96-4",999,1035,3345
"1997-06","W96-6",999,1712,8552
"1997-06","W96-7",83,3645,5100
"1997-06","W96-7",999,966,5257
"1997-06","W96-8",61,912,4625
"1997-07","W96-1",81,843,5235
"1997-07","W96-2",2,97438,616451
"1997-07","W96-3",1,48444,147054
"1997-07","W96-3",999,278,1385
"1997-07","W96-4",81,7168,28645
"1997-07","W96-7",73,3304,29675
"1997-08","W96-1",61,5406,27527
"1997-08","W96-2",85,54620,585233
"1997-08","W96-6",83,17655,24584
"1997-08","W96-7",84,7300,46671
"1997-08","W96-7",85,79158,821879
"1997-08","W96-8",85,25045,226927
"1997-08","W96-9",2,68525,178136
"1997-09","W96-1",1,14564,45158
"1997-09","W96-1",60,2961,12975
"1997-09","W96-5",2,88050,395433
"1997-09","W96-5",60,16077,103080
"1997-09","W96-5",61,7007,51173
"1997-09","W96-6",70,7162,29404
"1997-09","W96-6",60,16906,83758
"1997-09","W96-6",75,188,4598
"1997-09","W96-8",84,5017,19891
"1997-09","W96-9",3,26837,75298
"1997-10","W96-1",1,12460,33624
"1997-10","W96-1",3,6068,19114
"1997-10","W96-1",84,274,2139
"1997-10","W96-1",72,583,8679
"1997-10","W96-1",998,1330,2718
"1997-10","W96-2",1,33530,119239
"1997-10","W96-2",3,8135,31607
"1997-10","W96-2",73,43,334
"1997-10","W96-3",2,51277,133957
"1997-10","W96-3",73,323,2070
"1997-10","W96-4",84,7168,19267
"1997-10","W96-4",999,142,322
"1997-10","W96-5",70,1904,9589
"1997-10","W96-5",81,9074,19045
"1997-10","W96-6",85,3901,24495
"1997-10","W96-7",73,1664,8903
"1997-10","W96-8",81,555,955
"1997-10","W96-8",84,3951,15189
"1997-10","W96-8",998,38,503
"1997-11","W96-2",70,262,926
"1997-11","W96-2",76,164,2011
"1997-11","W96-3",76,1597,21573
"1997-11","W96-4",76,1160,24287
"1997-11","W96-5",3,9486,22030
"1997-11","W96-5",87,122,581
"1997-11","W96-6",60,5139,18349
"1997-11","W96-6",87,293,1625
"1997-11","W96-7",999,392,2269
"1997-12","W96-1",84,84,442
"1997-12","W96-2",76,314,1924
"1997-12","W96-3",1,34740,88634
"1997-12","W96-3",71,490,14458
"1997-12","W96-4",84,4912,15617
"1997-12","W96-4",87,587,3325
"1997-12","W96-7",70,11748,87937
"1997-12","W96-8",76,125,594
"1997-12","W96-8",84,3294,16136
"1997-12","W96-9",1,156545,375751
"1998-01","W96-5",76,2171,17666
"1998-01","W96-6",998,357,1149
"1998-01","W96-7",84,7802,38273
"1998-01","W96-7",999,2705,14517
"1998-01","W96-8",84,5169,26670
"1998-01","W96-9",4,81,262
"1998-02","W96-1",76,540,7297
"1998-02","W96-4",84,5871,18875
"1998-02","W96-5",83,3224,14751
"1998-02","W96-5",87,13908,103296
"1998-02","W96-5",999,8188,54806
"1998-02","W96-6",998,553,2534
"1998-02","W96-7",998,733,2097
"1998-03","W96-1",76,1032,16753
"1998-03","W96-3",60,4341,14222
"1998-03","W96-4",81,4224,12209
"1998-03","W96-5",87,3380,28538
"1998-03","W96-8",3,26611,133544
"1998-03","W96-8",61,2523,13430
"1998-03","W96-8",86,23691,176176
"1998-03","W96-9",81,12922,27651
"1998-04","W96-1",4,114,534
"1998-04","W96-1",73,227,493
"1998-04","W96-2",70,2299,10689
"1998-04","W96-2",71,675,10117
"1998-04","W96-2",86,4044,30736
"1998-04","W96-3",76,2183,26009
"1998-04","W96-4",1,35510,79267
"1998-04","W96-4",83,1238,3376
"1998-04","W96-6",1,45562,139606
"1998-04","W96-7",71,71,882
"1998-04","W96-7",83,2899,9879
"1998-05","W96-2",70,16824,67812
"1998-05","W96-3",1,62004,157313
"1998-05","W96-4",61,3527,12803
"1998-05","W96-5",4,2758,16809
"1998-05","W96-5",84,5145,15440
"1998-05","W96-5",87,1461,8167
"1998-05","W96-6",70,10163,24352
"1998-05","W96-6",60,12113,44350
"1998-05","W96-6",61,10553,35607
"1998-05","W96-6",999,1412,3447
"1998-05","W96-8",60,4317,16520
"1998-05","W96-9",60,241,1008
"1998-06","W96-1",3,14268,55437
"1998-06","W96-1",999,318,1405
"1998-06","W96-6",998,328,1364
"1998-06","W96-8",4,762,4586
"1998-07","W96-1",2,10142,48794
"1998-07","W96-4",1,51767,137665
"1998-07","W96-7",81,7290,20338
"1998-07","W96-7",83,16105,24490
"1998-07","W96-8",2,29952,122074
"1998-08","W96-1",998,119,795
"1998-08","W96-2",70,87504,740407
"1998-08","W96-3",71,1194,28762
"1998-08","W96-4",3,52503,222319
"1998-08","W96-8",83,2086,6655
"1998-09","W96-1",84,864,2427
"1998-09","W96-3",83,2590,2729
"1998-09","W96-4",86,1704,18636
"1998-09","W96-5",2,100846,428223
"1998-09","W96-5",83,3167,7508
"1998-09","W96-7",86,25985,264949
"1998-10","W96-1",76,596,8214
"1998-10","W96-2",3,7740,28676
"1998-10","W96-3",1,60678,148643
"1998-10","W96-4",3,19658,57841
"1998-10","W96-5",70,1343,6963
"1998-10","W96-6",81,1764,5359
"1998-10","W96-7",86,17004,111719
"1998-10","W96-8",70,1310,6801
"1998-10","W96-8",83,717,1324
"1998-11","W96-1",2,4376,25118
"1998-11","W96-1",86,193,750
"1998-11","W96-2",2,12001,24831
"1998-11","W96-3",71,1217,27970
"1998-11","W96-4",4,123,1012
"1998-11","W96-5",86,1227,6479
"1998-11","W96-7",76,76,765
"1998-11","W96-7",998,8,8
"1998-11","W96-8",81,301,436
"1998-11","W96-9",1,154811,350965
"1998-12","W96-3",71,545,16098
"1998-12","W96-4",81,1732,6287
"1998-12","W96-4",60,2920,12527
"1998-12","W96-4",61,1797,8096
"1998-12","W96-5",84,4592,17957
"1998-12","W96-5",998,19478,91872
"1998-12","W96-5",999,5151,27796
"1998-12","W96-7",1,162862,761598
"1998-12","W96-7",3,123851,626054
"1998-12","W96-8",1,34539,152816
"1998-12","W96-8",60,12505,65383
"1998-12","W96-8",998,90,387
"1999-01","W96-2",998,663,4117
"1999-01","W96-4",4,952,4040
"1999-01","W96-5",86,50169,306542
"1999-01","W96-5",998,23414,130644
"1999-01","W96-6",70,935,5233
"1999-01","W96-6",73,4854,22297
"1999-01","W96-6",84,5245,21049
"1999-01","W96-6",60,15285,67235
"1999-01","W96-7",71,87,654
"1999-01","W96-9",60,21,178
"1999-02","W96-1",87,3,24
"1999-02","W96-3",81,1198,4758
"1999-02","W96-4",70,44,279
"1999-02","W96-5",61,19522,114840
"1999-02","W96-7",61,31171,187006
"1999-02","W96-7",998,395,984
"1999-02","W96-8",83,126,660
"1999-02","W96-8",84,4485,27181
"1999-03","W96-1",2,4146,25683
"1999-03","W96-2",4,10240,64044
"1999-03","W96-3",2,33127,84619
"1999-03","W96-4",4,820,3175
"1999-03","W96-5",998,19685,126343
"1999-03","W96-6",81,2072,8251
"1999-03","W96-6",73,4210,21936
"1999-03","W96-7",81,3250,12799
"1999-03","W96-8",86,28949,186475
"1999-03","W96-9",1,149747,369678
"1999-04","W96-1",70,2362,9949
"1999-04","W96-1",999,43,143
"1999-04","W96-2",1,25965,98408
"1999-04","W96-2",76,290,3351
"1999-04","W96-2",999,98,532
"1999-04","W96-6",2,42508,143805
"1999-04","W96-7",73,1806,8638
"1999-04","W96-7",83,1634,4193
"1999-04","W96-7",87,2989,25198
"1999-04","W96-8",3,13293,66485
"1999-04","W96-8",87,1120,9043
"1999-05","W96-1",3,12625,37568
"1999-05","W96-3",4,306,2149
"1999-05","W96-3",60,12352,34549
"1999-05","W96-4",81,8327,19346
"1999-05","W96-5",84,6121,17808
"1999-05","W96-6",76,1709,16162
"1999-05","W96-6",84,7187,18724
"1999-05","W96-6",61,10978,37115
"1999-05","W96-7",70,12573,49585
"1999-05","W96-7",998,145,397
"1999-05","W96-9",3,21377,55676
"1999-06","W96-1",76,535,7759
"1999-06","W96-2",81,2716,6052
"1999-06","W96-3",2,65657,178665
"1999-06","W96-6",60,13322,53283
"1999-07","W96-1",70,16124,86242
"1999-07","W96-1",81,502,1591
"1999-07","W96-1",61,3981,19416
"1999-07","W96-3",84,6614,43989
"1999-07","W96-4",70,27504,70561
"1999-07","W96-5",84,11237,71326
"1999-07","W96-5",60,30885,168629
"1999-07","W96-6",70,23609,87116
"1999-07","W96-7",70,69686,307215
"1999-07","W96-8",73,3822,21138
"1999-07","W96-8",61,2969,13238
"1999-07","W96-9",4,85,202
"1999-08","W96-1",84,2119,7557
"1999-08","W96-2",84,7621,67349
"1999-08","W96-4",3,47533,200606
"1999-08","W96-5",73,9474,108135
"1999-08","W96-6",81,3996,19716
"1999-08","W96-8",2,41248,183035
"1999-08","W96-8",61,2155,16265
"1999-09","W96-4",999,225,1145
"1999-09","W96-5",76,1658,21398
"1999-09","W96-5",61,7518,49420
"1999-09","W96-7",76,543,6626
"1999-09","W96-7",87,3430,28746
"1999-09","W96-7",999,17,70
"1999-10","W96-1",3,5323,14024
"1999-10","W96-1",81,161,423
"1999-10","W96-2",76,504,3507
"1999-10","W96-2",60,1890,9984
"1999-10","W96-3",1,61962,156309
"1999-10","W96-7",1,174733,592874
"1999-10","W96-7",2,104682,352490
"1999-10","W96-8",73,2041,4994
"1999-11","W96-1",4,8,43
"1999-11","W96-1",60,742,2303
"1999-11","W96-1",999,4,4
"1999-11","W96-2",1,16086,35510
"1999-11","W96-3",1,46675,115046
"1999-11","W96-3",84,3344,9839
"1999-11","W96-4",61,516,2656
"1999-11","W96-6",1,45778,117147
"1999-11","W96-6",83,871,1136
"1999-11","W96-8",73,881,2346
"1999-12","W96-1",2,3869,16361
"1999-12","W96-1",76,325,3283
"1999-12","W96-2",1,29295,128467
"1999-12","W96-5",61,11263,53969
"1999-12","W96-5",87,6420,37990
"1999-12","W96-6",87,1391,7368
"2000-01","W96-1",84,279,525
"2000-01","W96-1",998,63,88
"2000-01","W96-2",3,9663,55113
"2000-01","W96-2",76,594,4747
"2000-01","W96-2",998,11,89
"2000-01","W96-3",3,9800,32816
"2000-01","W96-3",999,35,107
"2000-01","W96-4",70,25,136
"2000-01","W96-4",87,427,3122
"2000-01","W96-6",76,774,8751
"2000-01","W96-8",2,50200,248070
"2000-01","W96-8",60,20138,102900
"2000-02","W96-2",60,3509,20395
"2000-02","W96-3",73,481,2657
"2000-02","W96-4",71,2337,47755
"2000-02","W96-4",61,2013,10043
"2000-02","W96-4",87,666,3875
"2000-02","W96-4",999,627,2260
"2000-02","W96-5",71,2048,29768
"2000-02","W96-6",73,3676,20008
"2000-02","W96-6",76,825,9230
"2000-02","W96-6",61,10911,53902
"2000-02","W96-8",1,54015,248633
"2000-02","W96-8",76,323,891
"2000-02","W96-8",84,5647,28692
"2000-03","W96-2",60,1993,10933
"2000-03","W96-4",3,14296,44473
